cod_comuna,ag,cod_barrio,barrio,formalidad,ue026a1_nu,ciiu_2,label_ciiu2,ciiu_3,label_ciiu3,ciiu_4,label_ciiu4,x,y
17,853365,43,EL GRAN LIMONAR- CATAYA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1059542.44,867649.2628
17,853365,43,EL GRAN LIMONAR- CATAYA,Informal,2,19,Curtido y preparado de cueros,192,Fabricación de calzado,1926,Fabricación de partes del calzado,1059466.759,867541.2962
17,853367,43,EL GRAN LIMONAR- CATAYA,Formal,3,36,Fabricacion de muebles,361,Fabricación de muebles,3612,Fabricación de muebles para oficina,1059659.387,867560.0399
17,853375,43,EL GRAN LIMONAR- CATAYA,Formal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1059969.626,867855.8528
17,853378,289,EL GRAN LIMONAR,Formal,2,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1059249.475,867596.9783
17,853379,289,EL GRAN LIMONAR,Formal,2,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1059337.877,867596.9743
17,853380,43,EL GRAN LIMONAR- CATAYA,Formal,2,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1059421.672,867560.7577
17,853382,289,EL GRAN LIMONAR,Formal,40,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1059259.13,867639.3897
17,853389,38,CAÑAVERALEJO,Informal,2,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1059501.172,867790.1551
17,853402,36,EL LIMONAR,Formal,7,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1060541.693,867571.0939
17,853404,42,LIMONAR - CATAYA,Informal,1,19,Curtido y preparado de cueros,192,Fabricación de calzado,1929,Fabricación de calzado ncp,1060405.991,867749.6988
17,853408,42,LIMONAR - CATAYA,Formal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060458.884,867946.5202
17,853422,36,EL LIMONAR,Informal,10,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1061136.645,867773.0066
17,853425,37,CAÑAVERALES LOS SAMANES,Formal,7,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1061250.466,867640.955
17,853426,37,CAÑAVERALES LOS SAMANES,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,159,Elaboración de bebidas,1594,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1061367.492,867802.2389
17,853427,37,CAÑAVERALES LOS SAMANES,Informal,3,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1061511.746,867906.0862
17,853427,37,CAÑAVERALES LOS SAMANES,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061569.314,867882.7878
17,853427,37,CAÑAVERALES LOS SAMANES,Formal,4,15,Elaboracion de productos alimenticios y de bebidas,151,"Producción, transformación y conservación de carne y pescado",1512,Transformación y conservación de pescado y de derivados del pescado,1061448.805,867875.4584
17,853430,36,EL LIMONAR,Formal,2,29,Fabricacion de maquinaria y equipo ncp,292,Fabricación de maquinaria de uso especial,2922,Fabricación de máquinas - herramienta,1061196.228,868320.8608
17,853430,36,EL LIMONAR,Formal,3,23,"Coquizacion, fabricacion de productos de la refinacion del petroleo y combustible nuclear",232,Fabricación de productos de la refinación del petróleo,2321,"Fabricación de productos de la refinación   del petróleo, elaborados en refinería",1061200.084,868311.5475
17,853437,32,PRIMERO DE MAYO,Formal,3,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1060773.389,868356.6668
17,853446,36,EL LIMONAR,Formal,8,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060975.498,868495.546
17,853452,37,CAÑAVERALES LOS SAMANES,Formal,3,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1061417.313,868122.7337
17,853454,32,PRIMERO DE MAYO,Formal,2,22,Actividades de edicion e impresion y de reproduccion de grabaciones,222,Actividades de impresión,2220,Actividades de impresión,1060161.933,868064.2837
17,853455,32,PRIMERO DE MAYO,Formal,1,26,Fabricacion de otros productos minerales no metalicos,269,Fabricación de productos minerales no metálicos ncp,2693,"Fabricación de productos de arcilla y cerámica  no refractarias, para uso estructural",1060228.378,868018.7846
17,853457,28,SANTA ANITA,Formal,3,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1060178.143,868090.3305
17,853457,28,SANTA ANITA,Informal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060221.974,868086.363
17,853458,28,SANTA ANITA,Formal,2,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1939,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados con materiales ncp",1060203.758,868188.1438
17,853458,28,SANTA ANITA,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1060301.27,868118.7002
17,853467,32,PRIMERO DE MAYO,Formal,3,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060616.636,868261.9501
17,853467,32,PRIMERO DE MAYO,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1060619.38,868187.3177
17,853468,32,PRIMERO DE MAYO,Formal,2,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1060675.482,868228.6768
17,853468,32,PRIMERO DE MAYO,Informal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060657.933,868203.2758
17,853474,32,PRIMERO DE MAYO,Informal,1,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2102,"Fabricación de papel y cartón ondulado, fabricación de envases, empaques y de embalajes de papel y cartón.",1060607.157,868569.18
17,853475,32,PRIMERO DE MAYO,Informal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",203,Fabricación de partes y piezas de carpintería para edificios y construcciones,2030,Fabricación de partes y piezas de carpintería  para edificios y construcción,1060728.474,868544.332
17,853478,32,PRIMERO DE MAYO,Informal,3,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1541,Elaboración de productos de molinería,1060415.187,868665.1965
17,853484,28,SANTA ANITA,Formal,9,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1059792.847,868094.3283
17,853486,28,SANTA ANITA,Informal,1,15,Elaboracion de productos alimenticios y de bebidas,158,Elaboración de otros productos alimenticios,1581,"Elaboración de cacao, chocolate y productos  de confitería",1059896.103,868108.2286
17,853487,28,SANTA ANITA,Formal,4,28,"Fabricacion de productos elaborados de metal, excepto maquinaria y equipo",281,"Fabricación de productos metálicos para uso estructural, tanques, depósitos y generadores de vapor",2811,Fabricación de productos metálicos  para uso estructural,1059938.768,868051.6265
17,853487,28,SANTA ANITA,Formal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060050.908,868040.9123
17,853488,28,SANTA ANITA,Informal,3,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1059710.328,868249.0214
17,853493,28,SANTA ANITA,Formal,8,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",203,Fabricación de partes y piezas de carpintería para edificios y construcciones,2030,Fabricación de partes y piezas de carpintería  para edificios y construcción,1059881.094,868254.8994
17,853499,26,CAMINO REAL - LOS FUNDADORES,Formal,3,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1059873.483,868589.5031
17,853499,26,CAMINO REAL - LOS FUNDADORES,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1059919.799,868613.4886
17,853545,320,SECTOR EN DESARROLLO,Formal,627,15,Elaboracion de productos alimenticios y de bebidas,159,Elaboración de bebidas,1594,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1061007.282,864886.5244
18,853604,321,ALTO JORDAN,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1057931.42,864989.0695
18,853608,321,ALTO JORDAN,Informal,3,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1057828.979,864812.4411
18,853612,321,ALTO JORDAN,Formal,3,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1058128.976,864892.2974
18,853617,321,ALTO JORDAN,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1058130.897,864773.1879
18,853624,321,ALTO JORDAN,Informal,3,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1058092.413,864842.0187
18,853625,321,ALTO JORDAN,Formal,12,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1741,"Confección de artículos con materiales textiles  no producidos en la misma unidad, excepto prendas de vestir",1058249.56,864876.4915
18,853637,52,SIN DEFINIR,Informal,3,15,Elaboracion de productos alimenticios y de bebidas,152,"Elaboración de frutas, legumbres, hortalizas, aceites y grasas de origen vegetal y animal",1521,"Elaboración de alimentos compuestos principalmente  de frutas, legumbres y hortalizas",1058573.025,864664.079
18,853653,321,ALTO JORDAN,Informal,4,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1058451.047,864884.0375
